ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,rank,zscore
BP,GO:0050708,regulation of protein secretion,148/4747,473/19395,3.9935872286362843e-4,0.0034136321238972893,0.0022458106078271645,16846/11307/66214/15979/245049/16952/17470/93692/15040/70456/13649/13447/269855/103988/94185/58185/20304/77579/12683/12491/20742/75454/69638/268373/21803/11606/66222/69146/54445/21808/16859/14114/74244/19247/65114/11629/50706/109689/12753/53791/21898/22320/16573/11816/12494/107221/60533/19205/11350/76854/20909/18640/16973/110213/12774/18576/16535/13640/16971/14367/19055/19218/21938/18126/11747/12490/230073/14751/14645/229593/52906/12361/50931/21687/26390/15587/232414/279766/19419/75597/102657/328572/18555/192185/11746/16000/85305/101772/20913/74006/67151/16500/171095/80885/12922/15510/269275/17319/15289/22418/72162/66629/14268/67041/20677/13418/19015/14433/71586/11502/52055/77371/19353/16324/11600/11840/15893/19073/22341/15251/225326/433759/20787/70790/170744/67267/12703/26921/109254/20927/56205/383619/24088/109552/20377/74370/209630/27060/50905/67457/11545/12488/66824/11352/64384/14661/11865/228607,148,720.5,3.5357142857142856
BP,GO:0010038,response to metal ion,90/4747,267/19395,3.995501235925237e-4,0.0034136321238972893,0.0022458106078271645,12870/20866/15902/65973/320404/13649/17260/12176/12389/17750/22042/11898/22436/107589/22065/11518/20191/12567/232341/17025/20271/12043/22063/69048/14590/19055/22218/229709/16548/18021/14297/69162/18023/67860/56012/12497/11747/66972/26413/268566/14102/29875/11744/84112/19395/328572/26419/109880/12925/13163/67092/20655/58994/19141/56737/18145/21825/67606/14567/14268/22041/11651/67675/70568/233908/11502/17748/54153/17420/26420/19052/15194/17258/16440/11770/319508/11428/18764/12323/11977/20927/606496/11826/19053/27060/19016/22785/14661/19045/18174,90,720.5,2.766863933792102
BP,GO:1900182,positive regulation of protein localization to nucleus,32/4747,75/19395,4.0472432366996813e-4,0.0034530496313116394,0.0022717431784944997,16846/238276/12390/18053/18708/21803/21808/108155/20869/26413/21687/15587/105844/80285/51812/80280/18148/21849/11651/230908/68051/217127/13666/19164/18709/70790/108989/18760/11545/12488/97112/228607,32,722,0.5012804118276031
BP,GO:1905207,regulation of cardiocyte differentiation,27/4747,60/19395,4.054483642928592e-4,0.0034544424952199348,0.0022726595363289043,13388/13649/17260/74116/21803/21808/76854/21388/327826/14381/14815/328572/22632/16000/72162/53817/17128/238161/56717/19664/606496/23988/19735/13642/67655/12391/108655,27,723,1.520571842539411
BP,GO:0006611,protein export from nucleus,46/4747,119/19395,4.0814016049289814e-4,0.003466852059940816,0.0022808237236452734,52668/56398/21803/19247/52163/276770/24015/19250/215280/20926/12568/229709/445007/353258/53319/66231/13680/75788/65246/331401/18763/72322/227720/235626/53379/103573/18148/231386/53817/55948/12317/68051/74204/22627/110750/268420/15526/108989/18747/59014/230082/329506/20823/54196/14296/97112,46,725.5,1.4266519158666335
BP,GO:0051153,regulation of striated muscle cell differentiation,46/4747,119/19395,4.0814016049289814e-4,0.003466852059940816,0.0022808237236452734,17329/20315/13388/17260/75805/20307/259300/74116/21803/11474/12043/74318/79362/23956/21833/327826/14381/14815/12334/22608/328572/22632/231633/16000/13163/18128/17938/53817/17128/238161/17387/17701/320502/12633/56717/19664/606496/23988/19735/13642/67655/12391/17927/13400/108655/71999,46,725.5,-0.18257418583505539
BP,GO:0071219,cellular response to molecule of bacterial origin,66/4747,185/19395,4.089275650554728e-4,0.003466852059940816,0.0022808237236452734,17329/55985/18569/14469/22352/17260/100702/18578/20304/12491/21803/15900/16803/18127/54396/21898/60533/12567/16179/11350/54624/69601/238871/14367/11848/21938/108155/18126/22083/70097/26413/21672/17084/19401/20846/22169/214498/21390/26419/235527/108960/17874/17319/15289/22418/11651/12514/19015/11502/14528/14130/20296/67154/13051/192159/20293/64383/12042/66102/56399/26362/24088/626578/18786/54196/66824,66,725.5,2.32379000772445
BP,GO:0046626,regulation of insulin receptor signaling pathway,31/4747,72/19395,4.09156079152106e-4,0.003466852059940816,0.0022808237236452734,16846/98496/107351/18708/69638/11606/20411/19247/12567/235344/72508/16002/16332/108155/22608/17973/74143/22724/71660/14678/19653/12702/72674/232339/18605/237542/19062/12703/606496/98415/50915,31,725.5,2.741411574957851
BP,GO:0046324,regulation of glucose import,28/4747,63/19395,4.101956899539e-4,0.0034708866073022305,0.002283478031119889,16846/98496/20411/19247/11652/72508/216190/218397/104215/16337/18759/52906/66277/20912/16000/13982/17319/68465/11651/18605/68938/17258/20167/237542/606496/15277/11450/24014,28,728,4.233202097703345
BP,GO:0009119,ribonucleoside metabolic process,30/4747,69/19395,4.117395493351719e-4,0.003473426607513104,0.0022851490838901997,74340/269378/66902/56248/80914/22247/23917/15452/11848/229709/11636/109674/23959/104215/79059/11534/14923/268566/11821/67414/11486/68695/74143/14679/55936/51797/66588/66194/14904/17434,30,730,1.8461538461538463
BP,GO:0010633,negative regulation of epithelial cell migration,29/4747,66/19395,4.1218747566429853e-4,0.003473426607513104,0.0022851490838901997,55985/66214/17260/21803/13179/11816/69601/17286/11848/101401/105844/21390/12512/21825/58233/19211/18128/20317/11819/105450/72674/24071/79264/18709/20901/19274/14173/19016/13001,29,730,0
BP,GO:2000378,negative regulation of reactive oxygen species metabolic process,29/4747,66/19395,4.1218747566429853e-4,0.003473426607513104,0.0022851490838901997,12955/13857/12176/12389/20128/68943/15439/68197/19878/26874/12043/11848/12490/14381/269823/381290/15510/20848/56208/66968/15251/12633/13627/64383/83429/56321/15277/74682/64384,29,730,4.190279412931978
BP,GO:0009755,hormone-mediated signaling pathway,57/4747,155/19395,4.1282903618829946e-4,0.0034740804138250333,0.002285579219621733,14600/77889/17977/22095/238803/18212/56198/20185/19247/16601/20602/77006/12753/93686/353187/76854/21834/19116/67490/11848/216190/12034/21833/13207/19411/14228/22215/14815/19401/328572/16000/16798/13163/13982/68465/94186/22378/19015/12317/72674/218772/433759/14081/66521/22196/70790/67488/224903/18673/20377/19016/11545/26424/235041/15502/11865/13001,57,732,5.095150967369042
BP,GO:0051607,defense response to virus,76/4747,219/19395,4.138990370324246e-4,0.003478332971513964,0.0022883769549433977,17329/15958/17472/15979/16362/15959/15957/20847/56045/12176/58185/667370/20304/20128/23962/234311/56496/54445/20737/100038882/74244/26943/72512/66505/66141/76681/218442/12043/56200/27998/74136/230073/80985/17101/15587/16184/20846/246730/80912/80285/27406/67917/78781/16523/235626/67486/242700/67070/72162/56213/12261/16396/246728/225913/71586/56208/23961/213211/16363/80287/15976/170744/12909/69550/383619/14349/12177/81702/70408/19264/66878/66824/24014/244548/228607/67005,76,733,-0.753778361444409
BP,GO:0048639,positive regulation of developmental growth,73/4747,209/19395,4.29397503037772e-4,0.0036036629682734004,0.0023708309001798686,20315/13388/16846/14600/17260/18712/100705/18208/22095/12166/11606/18472/22339/13690/54673/71175/11816/15387/16202/11603/72508/11474/12043/16002/21388/13640/20356/16971/74318/14297/19035/16337/68585/21385/26413/14815/27279/71653/75788/382253/328572/12168/16000/19090/15214/269878/217715/14567/14268/18128/17938/53817/11651/238161/19015/67378/56449/14182/22349/56717/15284/19664/23988/22778/20850/14173/18786/54214/13046/17927/13169/16728/12767,73,734,3.0510802855858956
BP,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,49/4747,129/19395,4.343437802201232e-4,0.0036402145389876996,0.0023948779861761183,12389/217410/72345/109689/56371/105689/233805/56085/107951/224619/59026/18952/30877/22083/22215/231600/56424/14828/59004/26419/54473/269523/80280/18148/19211/77891/216080/11863/11600/55982/26420/68098/65113/67561/106021/22196/14225/26554/208650/12042/606496/16898/23988/114893/57438/108705/17846/11798/56812,49,735,5.140989718030847
BP,GO:1903828,negative regulation of cellular protein localization,44/4747,113/19395,4.486286464243015e-4,0.003754826714638176,0.0024702807333145892,98496/17472/56398/12491/21803/52065/65114/12048/19878/12568/70762/226849/104215/108155/226016/67384/67300/68728/20019/22213/116891/56228/69660/94275/216169/15505/14567/216805/11600/68053/18015/19052/11773/19062/64436/68889/226418/207304/76281/17846/11450/15502/11472/14371,44,736,2.5503930098132925
BP,GO:0001570,vasculogenesis,38/4747,94/19395,4.5395510095720806e-4,0.003788990734599567,0.0024927570622365574,23796/13857/21846/12389/353156/69903/21803/22436/18212/21813/66515/54409/12490/68585/100038489/21687/18596/18741/56233/15214/235626/18128/66923/13805/76089/20672/11600/55982/14182/328365/77446/14083/70560/16542/19317/20397/12387/14366,38,738.5,-0.7895420339517227
BP,GO:0042158,lipoprotein biosynthetic process,38/4747,94/19395,4.5395510095720806e-4,0.003788990734599567,0.0024927570622365574,22234/70546/74244/54396/66268/11816/67292/18107/52639/226407/56176/68268/503610/98732/74770/226016/14645/433931/230801/74781/53627/18108/216169/66459/69035/75965/13480/66840/68563/67526/225326/276846/72881/18700/14755/71146/67556/233575,38,738.5,2.8643762257759886
BP,GO:0006816,calcium ion transport,131/4747,413/19395,4.54885231139827e-4,0.003788990734599567,0.0024927570622365574,20315/23796/238276/11749/11549/20866/65973/57440/66395/13167/103988/12389/21838/18578/20304/66109/98660/109676/21803/11606/107589/12286/22065/12721/20191/11937/21808/170706/18127/12288/11622/11938/269999/11350/76854/108058/12043/22063/56085/110213/12774/238871/106393/54409/12292/12568/19055/22218/17357/19218/11848/18021/52076/94249/56384/68944/56437/66972/12361/14381/12295/14265/19229/18596/116873/50527/16000/71912/18763/51801/58800/381290/74006/74143/12922/14678/74055/11931/11517/67887/13617/12028/18607/30948/15894/66592/238161/12372/227731/12322/22627/18591/320508/80708/14065/17918/12299/19052/15194/269587/16854/54378/237611/16440/14225/20293/56089/19062/213573/76137/18764/12323/18760/69597/109552/16439/14173/13057/15205/12306/12391/19264/12018/11444/53376/110893/67704/12767/12387/18797/23832,131,738.5,2.1415643254898518
BP,GO:0007097,nuclear migration,17/4747,32/19395,4.551709648707272e-4,0.003788990734599567,0.0024927570622365574,320165/77579/18208/319565/18472/223697/234686/212073/13424/226751/18221/67665/226977/14083/320191/77053/12540,17,738.5,3.636768752137224
BP,GO:0007623,circadian rhythm,72/4747,206/19395,4.57947149270735e-4,0.0038018253901721394,0.002501200914586934,16490/21853/15902/13170/269378/19377/18628/18053/11898/232087/21969/18212/74244/20185/12753/11539/11622/353187/21973/59027/22284/268903/105689/19885/13864/19878/18030/19218/59026/79362/13548/108155/18126/13207/214899/19046/22215/14102/272322/230753/328572/16000/26419/19090/103583/11486/94275/19653/19211/18432/252870/18143/230908/217732/229599/12234/75605/13194/26420/15904/433759/20787/56717/104318/20591/19016/11444/53376/27374/19045/11865/71514,72,741.5,5.309070993857
BP,GO:0046434,organophosphate catabolic process,72/4747,206/19395,4.57947149270735e-4,0.0038018253901721394,0.002501200914586934,11758/18606/56045/103988/242864/13808/20185/56428/53893/71207/11474/18640/15926/18573/15452/11674/238871/21991/16548/193742/12499/23959/108155/56012/16337/14751/192654/58805/18293/241113/20597/101490/110074/67528/74182/16000/108099/16329/11486/68695/381101/56421/58994/17319/14635/269523/19211/76654/20848/225913/76192/67452/67993/14433/18605/15254/19164/68837/66082/15251/19062/64436/66422/110446/16434/18648/20778/15277/103850/14430/320634/18797,72,741.5,4.290581651605166
BP,GO:0007519,skeletal muscle tissue development,64/4747,179/19395,4.632603490514069e-4,0.0038407587485284884,0.002526814966137164,13388/17260/19645/12389/12390/75805/21803/13717/14605/56758/56198/53620/353187/68050/216459/72508/11474/12043/17286/12292/225115/18858/12568/19055/11848/18021/20467/13207/17907/217082/18741/17295/17261/328572/74182/12922/15353/70417/71472/18128/17938/11819/12848/65256/18015/17904/56449/320502/237611/12633/15284/67267/17133/20666/66354/17927/53376/108655/71999/20289/72949/11435/11865/12387,64,743,-0.3950918386598358
BP,GO:0016202,regulation of striated muscle tissue development,58/4747,159/19395,4.686434795587775e-4,0.0038801664436586953,0.0025527410813544053,16948/13388/17260/18712/75805/74116/21803/12166/14605/21813/353187/68050/11789/72508/11474/12043/21388/327826/13207/14381/21385/26413/14815/56233/328572/22632/16000/15214/70417/19211/71472/18128/17938/53817/17128/238161/56449/14182/320502/56717/19766/64383/67267/19664/606496/23988/19735/13642/14173/66978/67655/12391/17927/53376/108655/71999/11865/12387,58,744,2.3792475099178505
BP,GO:0060998,regulation of dendritic spine development,37/4747,91/19395,4.696320090957592e-4,0.003883131779905875,0.0025546919604643916,17260/329934/18053/18472/14824/58234/13690/56376/52163/11816/15387/20620/545156/12568/12361/14265/22215/14815/243725/67414/382253/74006/74143/53872/72162/19211/18483/18011/19353/11840/19164/13631/16443/56717/12323/13169/74117,37,745,3.5071783958476224
BP,GO:0001101,response to acid chemical,83/4747,244/19395,4.768348969191009e-4,0.003937403438366838,0.0025903969989255517,98496/17390/230379/12583/13649/21676/12038/22227/21846/17260/17977/12491/14683/22339/11518/18212/68943/20249/56876/66586/21898/12048/83409/12567/107476/22222/12043/54170/12825/110213/71461/67490/14547/20181/19411/67579/20512/19713/66096/19229/21687/66483/224826/12334/67184/19401/245670/11522/20182/381290/13806/11651/107045/54635/12843/23967/18591/218772/71785/18011/20425/56717/18764/12703/11977/68441/11677/56399/20194/11826/66354/24088/12394/30049/12306/74370/16542/98402/19016/11352/108655/56692/21417,83,746,3.7766307681043076
BP,GO:0003205,cardiac chamber development,66/4747,186/19395,4.8431104097194623e-4,0.003992763775338845,0.0026268182732492405,57342/15902/14362/67784/13857/17260/67451/77579/21803/12166/12160/18552/56198/20191/21808/12876/18127/21813/11622/20271/71461/21388/16971/20181/74868/327826/21385/21687/20564/18741/19401/22003/12168/15214/66993/228788/109181/63958/22418/13544/18128/17938/20677/17128/17248/11504/13805/218772/116701/15251/229700/14225/71770/77446/19664/606496/207304/20666/17069/15205/12391/20662/66513/22761/12767/12387,66,747.5,0.4838429975134233
BP,GO:0030838,positive regulation of actin filament polymerization,36/4747,88/19395,4.848356012911455e-4,0.003992763775338845,0.0026268182732492405,29816/104252/20292/50884/12721/63985/22323/56699/17974/11848/13043/17913/19229/67384/68089/17973/104445/56378/30948/15894/26401/19353/11840/544963/14784/320502/22349/56717/70420/56443/101314/78757/207278/76709/66824/74117,36,747.5,1.3698990388431465
BP,GO:1904407,positive regulation of nitric oxide metabolic process,22/4747,46/19395,4.872217404798651e-4,0.004007057304881133,0.0026362219111060094,51793/12491/11898/11606/11629/53791/21898/11652/14991/16337/19229/20656/13982/58994/15519/11651/15894/26420/56717/69219/18764/24088,22,749,2.3201675737095924
BP,GO:1903706,regulation of hemopoiesis,123/4747,385/19395,4.888799104071867e-4,0.00401533366414436,0.0026416668843055003,16149/16948/14960/13388/16846/16952/12772/14998/66058/15902/16362/320404/16186/23871/12479/65963/235320/17260/19645/18712/20304/19242/18708/14683/21803/26379/22339/100038882/16859/74244/21813/93686/17311/11789/11350/14991/56484/19885/54624/21832/269023/68027/99375/11848/20668/102791/22083/19411/16169/74511/19229/21672/14102/19419/16184/223870/19401/16825/20846/214498/59009/76044/19708/109880/11486/12151/381695/16909/235497/230126/22724/15519/15289/67087/72162/18128/20848/14461/320713/11776/18567/17387/14118/11774/216805/56457/54411/18015/14390/15251/74748/20663/328365/229700/65113/56717/15284/98366/19766/214812/22361/56436/15526/12703/213541/78926/26362/22778/20850/12394/15205/20377/16542/239114/19264/16768/11450/20662/22761/23897/12387/14254/21417,123,750,0.7521774144446015
BP,GO:0034764,positive regulation of transmembrane transport,78/4747,227/19395,4.930693314739481e-4,0.004044350308761012,0.002660756782079613,23796/15979/20866/433256/93692/65973/57440/56398/13167/21838/11754/12856/109676/11606/58234/20191/20411/68943/19247/12288/11652/16573/11350/76854/232341/22063/11932/246049/16535/22218/11636/218397/241528/104215/16337/18759/14381/216739/66277/17295/116873/16000/109880/242735/17319/16502/11931/68465/65962/103172/100986/13617/12028/11651/54375/18607/238161/12372/56188/432442/14065/11840/19164/20296/15194/17258/237611/237542/56089/18764/20927/109552/11450/54208/11472/16150/16511/24014,78,751,2.351802170958993
BP,GO:0051656,establishment of organelle localization,143/4747,457/19395,4.943083329589768e-4,0.004049121450834172,0.0026638956913382712,320165/245049/11549/13447/26431/77579/18208/216963/319565/19354/12286/18472/223697/12934/76707/227648/59045/22320/16573/12048/207425/271457/16151/28040/234686/11938/20909/24015/101706/56273/67474/71709/235180/52639/226407/12568/213760/212073/16590/60595/105782/17913/353258/12617/16561/16211/52906/12361/14265/12615/11777/67826/19419/214585/13424/50907/226751/16570/18221/109880/20911/69556/19326/208943/55946/74006/19157/22187/103573/19324/17828/18148/107338/20528/70827/12890/16553/14461/18607/11776/26412/14299/14533/214952/20908/22318/12322/16401/11774/56208/67511/20336/67581/67903/77048/17918/11840/54411/19164/68053/117197/11778/15194/78808/15251/75608/67665/18457/208092/68581/108012/26554/28135/54161/226977/14083/320191/59014/77053/59040/73689/12752/59041/234852/54645/66165/110380/11444/16783/215449/105513/56418/72124/97112/116733/108124/12387/56743/76499/20479/12540/17921/74117,143,752,5.146690526324625
