ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,rank,zscore
BP,GO:0051148,negative regulation of muscle cell differentiation,22/3993,57/19395,0.0013750690798642288,0.011317022104131574,0.008279441226072074,13388/14381/231633/15183/79362/18591/15945/19205/22608/66999/19736/81702/15184/20679/14056/12633/17257/18021/74116/28185/215257/67655,22,740.5,-3.1235807588017885
BP,GO:0022409,positive regulation of cell-cell adhesion,68/3993,235/19395,0.0013883483893441769,0.011410954839838228,0.008348161650697159,14961/15040/14960/16149/223601/14991/16362/22329/12389/50701/20304/19401/21813/16846/12504/22042/14998/23871/16408/16403/235320/14252/16952/55985/22724/170780/11687/16852/19261/15519/15117/16000/15510/11774/234839/12721/11776/16179/18950/328365/14538/14726/16453/78317/11596/56048/13846/54167/12015/16002/12772/12520/16423/16008/83554/13848/15894/17221/17909/12479/22034/16194/104831/12394/20227/16184/19697/11629,68,744,0.8232319499226776
BP,GO:0055024,regulation of cardiac muscle tissue development,33/3993,97/19395,0.0014049117797970943,0.011531591320079507,0.008436418317396893,13388/14381/15183/21813/16468/56717/17260/110196/19766/19736/22601/16000/93759/53817/20679/26413/328572/26416/23988/13614/14182/14534/22413/216869/15182/74116/28185/17268/11739/67655/12912/11789/64010,33,745,0.1995570315713218
BP,GO:0051607,defense response to virus,64/3993,219/19395,0.001441243801258235,0.01178125068123962,0.00861906707324842,17472/17329/230073/58185/16362/20304/80912/56200/76681/20128/56213/69550/243864/20847/235626/15945/17101/107569/54445/15979/67005/81702/71586/67040/12261/103213/383619/246728/80913/100038882/58203/16411/230709/56208/20928/56045/67486/66878/108086/27406/74136/78781/17381/66505/12913/15957/231093/234311/213211/228607/217069/22038/80876/17086/18983/667370/20846/12176/80861/17858/94091/15959/16184/67070,64,747.5,-2.5682978499686997
BP,GO:2000116,regulation of cysteine-type endopeptidase activity,64/3993,219/19395,0.001441243801258235,0.01178125068123962,0.00861906707324842,22035/69635/13479/12955/16912/26926/110651/11540/65973/215114/83383/50768/14751/22339/20680/26420/56428/13033/11826/14066/16000/15510/432763/93759/217011/12018/107607/12125/383619/64209/56462/328572/14775/223870/12015/11652/22436/12633/26408/68510/19141/223752/216869/11798/67338/57320/637515/19052/15234/13063/269523/23950/20846/74754/12371/65106/76854/12047/18518/11651/56330/14102/109689/26885,64,747.5,1.5677373860149382
BP,GO:0000271,polysaccharide biosynthetic process,27/3993,75/19395,0.0014430346296399796,0.01178125068123962,0.00861906707324842,53412/74185/217166/384783/15118/19045/58994/18591/11364/56717/14783/20411/15117/16000/27357/228966/18682/19062/11652/16002/234356/72297/23908/18033/15116/67300/11651,27,747.5,0.6092717958449424
BP,GO:0034644,cellular response to UV,27/3993,75/19395,0.0014430346296399796,0.01178125068123962,0.00861906707324842,12575/13665/20869/17380/67967/26420/11826/56335/80905/18708/93759/67738/12018/328572/171543/13663/11545/76293/213990/270627/18971/12914/18148/22591/13194/109275/12371,27,747.5,-0.07761505257063328
BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,34/3993,101/19395,0.0014736358238473764,0.011999045356626773,0.00877840388443668,15015/110557/15018/15040/14972/21355/223601/14991/13421/11765/15039/16846/14964/27007/243864/15007/15481/93694/21354/16783/18950/11596/20723/16002/11692/15024/22324/15042/18439/216869/19056/12928/26904/12479,34,750.5,-3.102673408285347
BP,GO:0010657,muscle cell apoptotic process,34/3993,101/19395,0.0014736358238473764,0.011999045356626773,0.00877840388443668,16009/14433/12389/12334/11606/58231/16202/319801/20656/16000/18708/15481/16880/26419/93759/13400/223864/19229/108058/18537/276770/13614/18573/14688/18024/12633/26408/75734/19732/216869/18148/11739/12176/109689,34,750.5,4.61522927891219
BP,GO:0007369,gastrulation,50/3993,163/19395,0.001485753851093497,0.012081628722655231,0.008838821202613888,23796/23872/235497/16825/18016/20336/20671/21813/22370/50918/26554/14751/76707/20680/102693/269878/16558/232341/15242/17125/13138/235626/21349/22083/65960/16973/12816/14268/23967/71093/74025/12831/93840/50884/80294/23966/11426/13382/14182/13543/68151/93760/16410/22642/30878/208177/76499/217351/241324/76688,50,752,1.7031881453195183
BP,GO:0048738,cardiac muscle tissue development,72/3993,252/19395,0.0014890165207324796,0.01209207971351808,0.008846467062435226,101401/13388/14381/15183/13857/19401/21813/18595/16468/77044/77579/228788/11364/22339/12301/11606/56717/17125/17260/116904/24051/110196/19766/13805/15213/19736/22601/14164/16000/93759/53817/72900/16905/20679/26413/230709/328572/108058/17295/23966/11600/20467/26416/23988/13614/66826/14182/51810/24052/16412/14534/93760/55978/22413/216869/15182/74116/28185/17268/17168/11739/14225/17069/56376/21954/22431/67655/12160/12912/11789/64010/63958,72,753,1.9483527481882097
BP,GO:1901605,alpha-amino acid metabolic process,56/3993,187/19395,0.001501895886885737,0.012117399806223445,0.008864991036097543,192166/13479/51793/14584/74340/18126/14661/55936/12846/17769/67092/22117/66902/242669/68133/14431/107272/26433/18451/18602/216343/108156/229709/14194/100678/19125/14085/53381/112407/12583/18537/107869/268782/50527/27053/212647/108682/17257/18453/104184/51797/57320/12036/109900/18242/54375/66194/107766/76187/69906/104923/14630/14645/12035/11789/269378,56,759.5,4.279955747599901
BP,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",16/3993,37/19395,0.0015134655174220209,0.012117399806223445,0.008864991036097543,108077/14852/229003/103677/71169/18458/225363/229512/74133/16341/326622/52830/433702/192170/60365/192160,16,759.5,1.3949716649258315
BP,GO:0006826,iron ion transport,16/3993,37/19395,0.0015134655174220209,0.012117399806223445,0.008864991036097543,71145/236792/12870/22042/244698/22041/15216/67712/19326/74051/231876/246696/228359/15203/13430/67300,16,759.5,4.4351113589128115
BP,GO:0032885,regulation of polysaccharide biosynthetic process,16/3993,37/19395,0.0015134655174220209,0.012117399806223445,0.008864991036097543,384783/19045/58994/18591/56717/14783/20411/15117/16000/228966/19062/11652/16002/18033/67300/11651,16,759.5,-0.10721125348377948
BP,GO:0014841,skeletal muscle satellite cell proliferation,8/3993,13/19395,0.0015159134671726795,0.012117399806223445,0.008864991036097543,68050/67367/70417/19015/11600/12633/20848/270190,8,759.5,1.979898987322333
BP,GO:0039535,regulation of RIG-I signaling pathway,8/3993,13/19395,0.0015159134671726795,0.012117399806223445,0.008864991036097543,80912/81702/12261/80913/74136/78781/234311/80861,8,759.5,0.24253562503633297
BP,GO:0045899,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly,8/3993,13/19395,0.0015159134671726795,0.012117399806223445,0.008864991036097543,13982/23996/11622/19182/67089/19181/71902/12912,8,759.5,-0.4375949744936837
BP,GO:0061615,glycolytic process through fructose-6-phosphate,8/3993,13/19395,0.0015159134671726795,0.012117399806223445,0.008864991036097543,11674/14635/14751/18641/56421/110119/68837/17425,8,759.5,4.34086826048683
BP,GO:0090151,establishment of protein localization to mitochondrial membrane,8/3993,13/19395,0.0015159134671726795,0.012117399806223445,0.008864991036097543,15525/30059/56428/56322/15519/30055/69923/56330,8,759.5,3.768891807222045
BP,GO:1902170,cellular response to reactive nitrogen species,8/3993,13/19395,0.0015159134671726795,0.012117399806223445,0.008864991036097543,11826/26419/56458/12633/26408/11991/12928/20852,8,759.5,0.8401680504168059
BP,GO:1904814,"regulation of protein localization to chromosome, telomeric region",8/3993,13/19395,0.0015159134671726795,0.012117399806223445,0.008864991036097543,12462/12464/12469/21454/30877/12461/12465/21749,8,759.5,2.6870057685088806
BP,GO:1905048,regulation of metallopeptidase activity,8/3993,13/19395,0.0015159134671726795,0.012117399806223445,0.008864991036097543,21858/69538/20660/26416/53614/21857/77006/20848,8,759.5,3.9196474795109273
BP,GO:0036473,cell death in response to oxidative stress,31/3993,90/19395,0.0015405160295077652,0.012297983708146193,0.008997104748396321,15507/18391/66725/13857/71514/93692/17392/20656/19766/68943/223255/93759/228026/14775/17295/11545/56426/59041/13078/66787/18024/56484/26408/11692/18453/19156/57320/170719/15234/65106/20655,31,766,1.84894690328381
BP,GO:0045454,cell redox homeostasis,23/3993,61/19395,0.0015627337919700162,0.012459083621768775,0.009114964133496974,11758/66958/93692/96979/30926/18477/227638/69672/105245/11757/54683/14775/53381/79264/50527/13382/52892/18024/11792/18453/214063/76299/53382,23,767,3.689512162874653
BP,GO:0071236,cellular response to antibiotic,42/3993,132/19395,0.0015771091640605648,0.012557321013320773,0.0091868338092892,26362/18391/66725/13857/21853/93692/58994/18591/19218/16952/11826/17260/19766/19261/68943/14654/26419/15387/93759/11622/11350/17295/56426/14056/59041/13078/11677/73158/18024/56484/26408/11792/15182/19156/57320/15234/22658/12176/11852/19385/20852/19697,42,768,1.0345870530653138
BP,GO:0001776,leukocyte homeostasis,36/3993,109/19395,0.0015966109030108719,0.012696067193643018,0.009288339385115606,26362/16149/14605/17289/109594/16952/17260/216892/17311/14255/108156/80885/18578/16150/12721/16151/23921/12018/12125/11622/16453/11350/27060/17319/12772/20663/14130/18439/75974/210293/19056/30954/12044/11651/16184/14102,36,769,-2.1126085188927837
BP,GO:1903900,regulation of viral life cycle,43/3993,136/19395,0.0016055225196912651,0.012750350919366346,0.009328052916866546,16149/56491/18563/26424/58185/16650/20304/12504/671535/20128/16647/69550/20817/27354/16852/268373/15481/18458/67738/100038882/22670/20568/20815/21849/19062/73158/19358/110532/78781/18453/13830/30960/20853/13207/228607/217069/22038/80876/18983/13194/211948/94091/98415,43,770,-0.5573864114332941
BP,GO:0044275,cellular carbohydrate catabolic process,15/3993,34/19395,0.0016530708666190898,0.013093948639087739,0.00957942621097782,110208/77559/15483/21991/19045/14387/18648/319801/110006/15289/75731/110095/228966/12421/20322,15,771.5,3.018691769624716
BP,GO:0051084,'de novo' posttranslational protein folding,15/3993,34/19395,0.0016530708666190898,0.013093948639087739,0.00957942621097782,16149/56354/14999/14998/67035/30934/15481/12461/50527/70356/14828/15000/70604/50497/12499,15,771.5,-0.11470786693528087
BP,GO:0014855,striated muscle cell proliferation,26/3993,72/19395,0.0016645267899132636,0.013133653316541429,0.009608473829720028,68050/21813/16468/77044/17125/67367/70417/17260/19766/19015/22601/14164/93759/26413/23966/11600/26416/14182/12633/22413/15182/17268/20848/270190/11789/64010,26,774,1.6513037648207978
BP,GO:0016441,posttranscriptional gene silencing,26/3993,72/19395,0.0016645267899132636,0.013133653316541429,0.009608473829720028,13982/13649/80912/101543/106205/17454/19766/208643/56335/83701/20185/80913/230709/20602/239528/14359/76850/53379/26396/17257/13207/217351/18033/20848/227331/69163,26,774,0.8381580761249494
BP,GO:2000573,positive regulation of DNA biosynthetic process,26/3993,72/19395,0.0016645267899132636,0.013133653316541429,0.009608473829720028,18481/12462/101540/18591/22339/12464/12469/15519/21454/12461/12465/53817/59125/26413/19229/108058/13078/53379/67459/11692/216869/18148/11991/19718/15234/11920,26,774,2.0609402581042344
BP,GO:0071559,response to transforming growth factor beta,60/3993,204/19395,0.0016837753910077448,0.013268410458778813,0.009707061057763046,16948/78558/353310/12827/77794/12579/12389/66650/12825/21813/20869/15258/27528/20872/56213/17125/17260/13805/19017/65960/26401/20481/93759/108075/216805/20679/268977/17130/17129/328572/14538/170749/11545/23988/12741/68010/20340/14828/12633/58250/75788/12914/216869/66313/22612/12928/20901/11502/69260/94093/16476/13430/12394/18099/12912/56330/16969/56440/19303/22284,60,776,1.7534161186399486
BP,GO:0031050,dsRNA processing,18/3993,44/19395,0.001698623891600718,0.013351009122285849,0.009767489567451024,13982/13649/80912/106205/19766/56335/83701/20185/80913/230709/20602/239528/76850/53379/26396/17257/13207/69163,18,777.5,-0.22237479499833035
BP,GO:0070918,production of small RNA involved in gene silencing by RNA,18/3993,44/19395,0.001698623891600718,0.013351009122285849,0.009767489567451024,13982/13649/80912/106205/19766/56335/83701/20185/80913/230709/20602/239528/76850/53379/26396/17257/13207/69163,18,777.5,-0.22237479499833035
BP,GO:0031047,gene silencing by RNA,33/3993,98/19395,0.0017060207611351247,0.013391934472838624,0.009797430220693574,13982/13649/80912/101543/106205/17454/19766/208643/56335/232791/83701/67040/18458/20185/80913/230709/20602/239528/14359/76850/68675/53379/26396/56463/17257/13207/217351/18033/18983/20848/433702/98999/69163,33,779,1.314822486092568
BP,GO:0007179,transforming growth factor beta receptor signaling pathway,50/3993,164/19395,0.0017171474429476209,0.013444758788251859,0.009836076059744443,16948/78558/353310/77794/12579/12389/66650/12825/21813/20869/15258/27528/56213/17125/13805/65960/26401/20481/93759/108075/216805/268977/17130/17129/328572/14538/170749/11545/23988/12741/68010/20340/14828/58250/75788/12914/216869/66313/20901/11502/69260/94093/16476/13430/18099/12912/16969/56440/19303/22284,50,780.5,2.3823041649479517
BP,GO:0035303,regulation of dephosphorylation,50/3993,164/19395,0.0017171474429476209,0.013444758788251859,0.009836076059744443,71782/11539/74521/226849/20947/20597/108954/14466/210376/50768/217124/192652/74213/59046/232341/56876/17260/19205/68188/68943/13003/16150/217695/100072/13716/26936/11622/56205/74302/170749/74585/19062/23988/226591/67973/17872/232947/229512/78887/66849/70799/19052/29875/223989/21770/14225/66385/100503670/338355/18518,50,780.5,0.2205271385679885
BP,GO:2001235,positive regulation of apoptotic signaling pathway,54/3993,180/19395,0.0017251438793646136,0.013490095680709222,0.009869244161124792,22035/18952/71514/11540/12389/13032/19045/83383/224619/11606/26420/58231/56428/24105/51792/19766/19165/74006/67025/94275/68943/69601/20437/432763/21944/26419/93759/12018/12125/216805/79263/12124/56208/16453/171543/103844/13663/72287/12015/21343/66143/73699/57320/30954/22038/72567/53357/12176/76854/50996/59004/56330/14102/20655,54,782,1.137213758255153
BP,GO:0051090,regulation of DNA-binding transcription factor activity,105/3993,392/19395,0.0017498548363678948,0.013665852266142626,0.00999782624798488,15183/17470/13982/217410/230073/12753/12389/76510/15258/94353/225849/101540/74343/108960/22339/671535/24105/14252/66568/14747/19766/18038/19017/67025/15901/12491/68943/67154/69601/19223/15184/21416/16150/16973/66589/15982/17846/93759/50868/16151/107607/383619/16179/11757/18036/22670/26413/22196/74735/328572/26754/17979/11596/18755/14056/107869/13614/13078/13543/270627/117149/20587/12633/14130/18763/66200/22413/12914/216869/15182/18148/14489/12913/66521/252870/57320/170720/226421/69504/15894/77006/99311/109552/257632/14239/228607/217069/30954/20848/22034/26443/12034/241066/20586/16480/66464/70461/16590/11651/59004/16969/64010/19697/109689/71268,105,783,0.9676198058342229
BP,GO:0019079,viral genome replication,34/3993,102/19395,0.0017800240710961219,0.01384054267102339,0.010125628325833698,56491/26424/58185/20304/671535/69550/20817/268373/15481/18458/67738/100038882/20568/20815/21849/19062/73158/19358/20587/110532/78781/13830/30960/20853/13207/228607/269523/22038/80876/18983/13194/211948/224020/98415,34,787.5,0
BP,GO:0042775,mitochondrial ATP synthesis coupled electron transport,20/3993,51/19395,0.0017824381283572655,0.01384054267102339,0.010125628325833698,66945/56428/68943/226646/72900/84682/225887/12859/66826/13382/67914/66445/17257/12857/57320/17995/66072/13063/22272/12867,20,787.5,0.3651483716701107
BP,GO:0010811,positive regulation of cell-substrate adhesion,40/3993,125/19395,0.0017857399175547622,0.01384054267102339,0.010125628325833698,18606/22370/68813/18081/56348/20971/50918/67896/22339/64075/20194/16403/26921/94214/14114/16202/13138/22288/20163/11687/18073/12491/407800/15117/14268/12261/19229/11350/83436/30963/68750/19353/16412/268780/12928/29875/12317/13430/16480/14115,40,787.5,5.965952781626132
BP,GO:0071331,cellular response to hexose stimulus,40/3993,125/19395,0.0017857399175547622,0.01384054267102339,0.010125628325833698,22329/108155/94353/217166/70456/16500/26921/223775/19376/20909/67767/110157/18534/18706/21416/19326/16000/16973/93759/192185/14775/18555/11596/20462/12015/19353/236900/20587/19056/22228/108079/15894/19052/109552/545192/97086/53357/20586/76854/109689,40,787.5,-1.6155613916031202
