target_id,ens_gene,ext_gene,external_transcript_name,fc,lrt_qval,Direction,Category
ENSMUST00000071885.6,ENSMUSG00000064137,Rhox8,Rhox8-001,0.06552289364665727,NA,NA,NA
ENSMUST00000072972.4,ENSMUSG00000099917,Vmn1r215,Vmn1r215-001,NaN,NA,NA,NA
ENSMUST00000205376.1,ENSMUSG00000058717,Gm4763,Gm4763-003,NaN,NA,NA,NA
ENSMUST00000085113.4,ENSMUSG00000066382,Iqcf5,Iqcf5-001,NaN,NA,NA,NA
ENSMUST00000184652.1,ENSMUSG00000098773,Gm27179,Gm27179-001,0.8703770427061724,NA,NA,NA
ENSMUST00000160729.7,ENSMUSG00000036928,Stag3,Stag3-005,NaN,NA,NA,NA
ENSMUST00000067670.4,ENSMUSG00000054526,Olfr1500,Olfr1500-201,NaN,NA,NA,NA
ENSMUST00000189866.1,ENSMUSG00000023577,Iqcf3,Iqcf3-004,NaN,NA,NA,NA
ENSMUST00000095798.1,ENSMUSG00000071361,Mcpt9,Mcpt9-201,NaN,NA,NA,NA
ENSMUST00000091721.2,ENSMUSG00000094600,Vmn1r217,Vmn1r217-001,NaN,NA,NA,NA
ENSMUST00000033449.7,ENSMUSG00000031118,1700080O16Rik,1700080O16Rik-001,NaN,NA,NA,NA
ENSMUST00000073966.1,ENSMUSG00000057270,Olfr1501,Olfr1501-201,NaN,NA,NA,NA
ENSMUST00000030693.12,ENSMUSG00000028874,Fgr,Fgr-001,0.49309044018238374,NA,NA,NA
ENSMUST00000170643.3,ENSMUSG00000068048,Rhox9,Rhox9-002,NaN,NA,NA,NA
ENSMUST00000181333.1,ENSMUSG00000097919,Gm27021,Gm27021-001,0.5764117820986864,NA,NA,NA
ENSMUST00000074221.1,ENSMUSG00000056858,Olfr1502,Olfr1502-201,NaN,NA,NA,NA
ENSMUST00000063956.6,ENSMUSG00000052212,Cd177,Cd177-001,1.2867529185460889,NA,NA,NA
ENSMUST00000166618.1,ENSMUSG00000091400,Gm6356,Gm6356-001,NaN,NA,NA,NA
ENSMUST00000094583.1,ENSMUSG00000019429,Ffar3,Ffar3-001,NaN,NA,NA,NA
ENSMUST00000046611.8,ENSMUSG00000040205,Cuzd1,Cuzd1-001,1.268372934126667,NA,NA,NA
ENSMUST00000169215.7,ENSMUSG00000094021,Gm3685,Gm3685-001,NaN,NA,NA,NA
ENSMUST00000053956.7,ENSMUSG00000047995,Cypt4,Cypt4-201,NaN,NA,NA,NA
ENSMUST00000105746.2,ENSMUSG00000078504,Gm438,Gm438-001,NaN,NA,NA,NA
ENSMUST00000133010.3,ENSMUSG00000085576,Dpy19l2,Dpy19l2-201,NaN,NA,NA,NA
ENSMUST00000167923.7,ENSMUSG00000092167,Gm3696,Gm3696-001,0.34612280080887153,NA,NA,NA
ENSMUST00000135472.1,ENSMUSG00000026835,Fcnb,Fcnb-003,NaN,NA,NA,NA
ENSMUST00000029456.4,ENSMUSG00000027863,Cd2,Cd2-001,0.16295247272555027,NA,NA,NA
ENSMUST00000191719.5,ENSMUSG00000091476,Gm16432,Gm16432-003,1.41948081326999,NA,NA,NA
ENSMUST00000100372.3,ENSMUSG00000075512,Gm1587,Gm1587-201,0,NA,NA,NA
ENSMUST00000101292.8,ENSMUSG00000073007,Fam46d,Fam46d-001,NaN,NA,NA,NA
ENSMUST00000096418.4,ENSMUSG00000022347,A1bg,A1bg-201,1.7474786280615917,NA,NA,NA
ENSMUST00000060360.5,ENSMUSG00000090107,Gm11492,Gm11492-001,1.3195181115634673,NA,NA,NA
ENSMUST00000098890.3,ENSMUSG00000074437,Defa-rs1,Defa-rs1-001,NaN,NA,NA,NA
ENSMUST00000170275.3,ENSMUSG00000096295,Defa2,Defa2-201,NaN,NA,NA,NA
ENSMUST00000078282.2,ENSMUSG00000059105,Olfr1504,Olfr1504-201,NaN,NA,NA,NA
ENSMUST00000041301.7,ENSMUSG00000038216,Pnmt,Pnmt-001,5.933182804028472,NA,NA,NA
ENSMUST00000120874.4,ENSMUSG00000094362,Gm21002,Gm21002-201,NaN,NA,NA,NA
ENSMUST00000118682.2,ENSMUSG00000084262,Olfr588-ps1,Olfr588-ps1-001,0.7517372623946529,NA,NA,NA
ENSMUST00000166493.7,ENSMUSG00000096869,Gm6676,Gm6676-001,0,NA,NA,NA
ENSMUST00000089286.11,ENSMUSG00000068173,Btg1-ps1,Btg1-ps1-001,NaN,NA,NA,NA
ENSMUST00000093517.6,ENSMUSG00000031628,Casp3,Casp3-201,0.974662228009962,NA,NA,NA
ENSMUST00000107221.8,ENSMUSG00000030617,Ccdc83,Ccdc83-002,0,NA,NA,NA
ENSMUST00000072359.7,ENSMUSG00000058126,Tpm3-rs7,Tpm3-rs7-201,0.8639654822439304,NA,NA,NA
ENSMUST00000081520.2,ENSMUSG00000062314,Olfr1505,Olfr1505-201,NaN,NA,NA,NA
ENSMUST00000100888.9,ENSMUSG00000095015,Gm16434,Gm16434-001,0,NA,NA,NA
ENSMUST00000061055.1,ENSMUSG00000051362,Olfr589,Olfr589-001,NaN,NA,NA,NA
ENSMUST00000184452.7,ENSMUSG00000098348,Btg1-ps2,Btg1-ps2-001,Inf,NA,NA,NA
ENSMUST00000183219.7,ENSMUSG00000050100,Hmx2,Hmx2-002,Inf,NA,NA,NA
ENSMUST00000179433.7,ENSMUSG00000037263,Aldh3b3,Aldh3b3-002,1.0766661053528932,NA,NA,NA
ENSMUST00000115150.3,ENSMUSG00000053909,Rhox10,Rhox10-001,NaN,NA,NA,NA
ENSMUST00000095424.5,ENSMUSG00000094662,Gm21498,Gm21498-201,NaN,NA,NA,NA
ENSMUST00000106237.9,ENSMUSG00000070369,Itgad,Itgad-002,NaN,NA,NA,NA
ENSMUST00000168458.7,ENSMUSG00000096183,Gm3727,Gm3727-001,0,NA,NA,NA
ENSMUST00000148816.7,ENSMUSG00000050994,Adgb,Adgb-002,1.1543589055759897,NA,NA,NA
ENSMUST00000093059.2,ENSMUSG00000069867,Pabpn1l,Pabpn1l-001,1.5311587839455045,NA,NA,NA
ENSMUST00000167978.8,ENSMUSG00000021263,Degs2,Degs2-202,1.0277689049365943,NA,NA,NA
ENSMUST00000074992.1,ENSMUSG00000060490,Vmn1r218,Vmn1r218-001,NaN,NA,NA,NA
ENSMUST00000113959.7,ENSMUSG00000035395,Pet2,Pet2-001,NaN,NA,NA,NA
ENSMUST00000046093.5,ENSMUSG00000040148,Hmx3,Hmx3-001,NaN,NA,NA,NA
ENSMUST00000166880.2,ENSMUSG00000036744,Olfr701,Olfr701-202,NaN,NA,NA,NA
ENSMUST00000188899.1,ENSMUSG00000030858,1700007K09Rik,1700007K09Rik-001,2.3511415902615367,NA,NA,NA
ENSMUST00000155090.7,ENSMUSG00000031142,Cacna1f,Cacna1f-003,0.5344821115609447,NA,NA,NA
ENSMUST00000097337.7,ENSMUSG00000073414,G6b,G6b-001,0.48464139650417004,NA,NA,NA
ENSMUST00000052500.5,ENSMUSG00000043569,Cldn34c4,Cldn34c4-001,Inf,NA,NA,NA
ENSMUST00000074272.1,ENSMUSG00000057461,Olfr591,Olfr591-001,NaN,NA,NA,NA
ENSMUST00000076180.1,ENSMUSG00000061376,Vmn1r219,Vmn1r219-001,NaN,NA,NA,NA
ENSMUST00000173207.7,ENSMUSG00000092586,Ly6g6c,Ly6g6c-003,2.6526784288435987,NA,NA,NA
ENSMUST00000076730.7,ENSMUSG00000044860,Gm1123,Gm1123-001,0.344706574643773,NA,NA,NA
ENSMUST00000070316.11,ENSMUSG00000056679,Gpr173,Gpr173-001,0.6687977599959247,NA,NA,NA
ENSMUST00000024774.13,ENSMUSG00000023979,Guca1b,Guca1b-001,0.7045141973799448,NA,NA,NA
ENSMUST00000071134.3,ENSMUSG00000062380,Tubb3,Tubb3-001,0.36981199991751573,NA,NA,NA
ENSMUST00000015576.5,ENSMUSG00000022226,Mcpt2,Mcpt2-201,NaN,NA,NA,NA
ENSMUST00000108294.1,ENSMUSG00000002057,Foxn1,Foxn1-001,1.9763091481951158,NA,NA,NA
ENSMUST00000085111.4,ENSMUSG00000041009,Iqcf4,Iqcf4-001,NaN,NA,NA,NA
ENSMUST00000106893.2,ENSMUSG00000073956,Olfr592,Olfr592-001,0,NA,NA,NA
ENSMUST00000013787.10,ENSMUSG00000013643,Lypd8,Lypd8-001,NaN,NA,NA,NA
ENSMUST00000171091.2,ENSMUSG00000091129,Iqcf6,Iqcf6-001,NaN,NA,NA,NA
ENSMUST00000102710.9,ENSMUSG00000027048,Abcb11,Abcb11-001,5.797865172581744,NA,NA,NA
ENSMUST00000098206.1,ENSMUSG00000073955,Olfr593,Olfr593-001,NaN,NA,NA,NA
ENSMUST00000167969.1,ENSMUSG00000090963,Gm17655,Gm17655-201,3.002491483332746,NA,NA,NA
ENSMUST00000098205.4,ENSMUSG00000073954,Olfr594,Olfr594-001,NaN,NA,NA,NA
ENSMUST00000072385.1,ENSMUSG00000096099,Vmn1r220,Vmn1r220-001,NaN,NA,NA,NA
ENSMUST00000194186.5,ENSMUSG00000033898,Cfhr2,Cfhr2-002,0,NA,NA,NA
ENSMUST00000113958.1,ENSMUSG00000079513,4932429P05Rik,4932429P05Rik-001,NaN,NA,NA,NA
ENSMUST00000038069.8,ENSMUSG00000054169,Ceacam10,Ceacam10-001,NaN,NA,NA,NA
ENSMUST00000109225.8,ENSMUSG00000040413,Timd2,Timd2-001,NaN,NA,NA,NA
ENSMUST00000088146.2,ENSMUSG00000035387,4930415L06Rik,4930415L06Rik-001,NaN,NA,NA,NA
ENSMUST00000093844.4,ENSMUSG00000035594,Chrna5,Chrna5-201,NaN,NA,NA,NA
ENSMUST00000152499.7,ENSMUSG00000000416,Cttnbp2,Cttnbp2-005,0,NA,NA,NA
ENSMUST00000200826.3,ENSMUSG00000023192,Grm2,Grm2-003,1.6698251693302983,NA,NA,NA
ENSMUST00000054801.3,ENSMUSG00000046828,Mettl21e,Mettl21e-001,0.7965759863824098,NA,NA,NA
ENSMUST00000079650.1,ENSMUSG00000096555,Olfr944,Olfr944-201,NaN,NA,NA,NA
ENSMUST00000080474.4,ENSMUSG00000100208,Olfr601,Olfr601-001,NaN,NA,NA,NA
ENSMUST00000052946.11,ENSMUSG00000031965,Tbx20,Tbx20-201,0.7884868852420852,NA,NA,NA
ENSMUST00000020439.10,ENSMUSG00000020218,Wif1,Wif1-001,0,NA,NA,NA
ENSMUST00000080123.1,ENSMUSG00000063129,Aldoart2,Aldoart2-001,0.9691908794756032,NA,NA,NA
ENSMUST00000134179.7,ENSMUSG00000079451,Tmprss11g,Tmprss11g-001,0.9766984912470691,NA,NA,NA
ENSMUST00000051857.4,ENSMUSG00000045440,Insm2,Insm2-201,NaN,NA,NA,NA
ENSMUST00000013797.2,ENSMUSG00000013653,1810065E05Rik,1810065E05Rik-001,NaN,NA,NA,NA
ENSMUST00000179306.1,ENSMUSG00000098530,Gm28051,Gm28051-001,1.8320252927088243,NA,NA,NA
ENSMUST00000017255.3,ENSMUSG00000020913,Krt24,Krt24-001,Inf,NA,NA,NA
ENSMUST00000003762.7,ENSMUSG00000003665,Has1,Has1-201,1.1500961039288486,NA,NA,NA
ENSMUST00000043249.9,ENSMUSG00000061068,Mcpt4,Mcpt4-201,0.7676533222706349,NA,NA,NA
ENSMUST00000084509.4,ENSMUSG00000047517,Dmbt1,Dmbt1-201,NaN,NA,NA,NA
ENSMUST00000108825.1,ENSMUSG00000058287,Gm12253,Gm12253-001,0.9600524720577179,NA,NA,NA
ENSMUST00000047045.9,ENSMUSG00000047026,Acsm4,Acsm4-001,Inf,NA,NA,NA
ENSMUST00000073248.1,ENSMUSG00000096109,Olfr1537,Olfr1537-201,NaN,NA,NA,NA
ENSMUST00000026879.7,ENSMUSG00000025777,Gdap1,Gdap1-001,0.21396575144040078,NA,NA,NA
ENSMUST00000059608.4,ENSMUSG00000043385,Olfr267,Olfr267-001,1.39086387795467,NA,NA,NA
ENSMUST00000007259.3,ENSMUSG00000073413,Ly6g6d,Ly6g6d-001,0.45249699591252646,NA,NA,NA
ENSMUST00000102624.1,ENSMUSG00000075156,Olfr1128,Olfr1128-001,NaN,NA,NA,NA
ENSMUST00000058825.4,ENSMUSG00000050625,Ccdc121,Ccdc121-001,NaN,NA,NA,NA
ENSMUST00000101290.1,ENSMUSG00000073006,Gm732,Gm732-001,NaN,NA,NA,NA
ENSMUST00000172494.7,ENSMUSG00000013766,Ly6g6e,Ly6g6e-003,0,NA,NA,NA
ENSMUST00000174388.2,ENSMUSG00000096658,Vmn2r39,Vmn2r39-001,NaN,NA,NA,NA
ENSMUST00000061516.7,ENSMUSG00000045551,Fpr1,Fpr1-001,2.111037885216156,NA,NA,NA
ENSMUST00000166163.1,ENSMUSG00000056856,Jakmip3,Jakmip3-002,3.2692392468670706,NA,NA,NA
ENSMUST00000064614.3,ENSMUSG00000052642,4930504O13Rik,4930504O13Rik-001,NaN,NA,NA,NA
ENSMUST00000053355.5,ENSMUSG00000050967,Creg2,Creg2-001,0.6873144806832213,NA,NA,NA
ENSMUST00000055204.5,ENSMUSG00000043314,Olfr30,Olfr30-001,NaN,NA,NA,NA
ENSMUST00000149944.1,ENSMUSG00000052270,Fpr2,Fpr2-002,0.3353659427834518,NA,NA,NA
ENSMUST00000059466.2,ENSMUSG00000046615,Actrt1,Actrt1-001,NaN,NA,NA,NA
ENSMUST00000201779.1,ENSMUSG00000073069,Mageb2,Mageb2-001,Inf,NA,NA,NA
ENSMUST00000054871.11,ENSMUSG00000079700,Fpr3,Fpr3-001,NaN,NA,NA,NA
ENSMUST00000073394.2,ENSMUSG00000057321,Usp17ld,Usp17ld-001,Inf,NA,NA,NA
ENSMUST00000108554.4,ENSMUSG00000095773,Vmn2r38,Vmn2r38-001,0,NA,NA,NA
ENSMUST00000104880.1,ENSMUSG00000073953,Olfr596,Olfr596-001,NaN,NA,NA,NA
ENSMUST00000045976.6,ENSMUSG00000071229,Timm8a2,Timm8a2-001,0.6545375947461882,NA,NA,NA
ENSMUST00000020531.8,ENSMUSG00000055609,Hba-x,Hba-x-001,NaN,NA,NA,NA
ENSMUST00000174490.8,ENSMUSG00000004231,Pax2,Pax2-001,NaN,NA,NA,NA
ENSMUST00000081034.1,ENSMUSG00000062272,Olfr1129,Olfr1129-001,NaN,NA,NA,NA
ENSMUST00000170837.2,ENSMUSG00000091955,Gm9844,Gm9844-001,Inf,NA,NA,NA
ENSMUST00000101588.1,ENSMUSG00000073207,Ccdc160,Ccdc160-001,0.9954402143175831,NA,NA,NA
ENSMUST00000134235.7,ENSMUSG00000034796,Cpne7,Cpne7-003,0.23721363054742323,NA,NA,NA
ENSMUST00000079306.10,ENSMUSG00000062732,Lypd4,Lypd4-001,NaN,NA,NA,NA
ENSMUST00000080899.2,ENSMUSG00000056863,Olfr702,Olfr702-201,NaN,NA,NA,NA
ENSMUST00000071844.1,ENSMUSG00000059874,Olfr603,Olfr603-001,NaN,NA,NA,NA
ENSMUST00000115807.8,ENSMUSG00000022683,Pla2g10,Pla2g10-002,4.463443228687096,NA,NA,NA
ENSMUST00000055014.10,ENSMUSG00000049214,Skint7,Skint7-001,0,NA,NA,NA
ENSMUST00000048194.7,ENSMUSG00000042477,Tfap2e,Tfap2e-001,0.9626768178079353,NA,NA,NA
ENSMUST00000106892.1,ENSMUSG00000058976,Usp17lc,Usp17lc-001,0.6472294516338505,NA,NA,NA
ENSMUST00000081503.12,ENSMUSG00000031860,Pbx4,Pbx4-004,0.976598117641173,NA,NA,NA
ENSMUST00000080660.5,ENSMUSG00000099743,Olfr605,Olfr605-001,NaN,NA,NA,NA
ENSMUST00000040592.5,ENSMUSG00000033501,Crygs,Crygs-201,0.5732161845568635,NA,NA,NA
ENSMUST00000189109.6,ENSMUSG00000101155,Sly,Sly-002,NaN,NA,NA,NA
ENSMUST00000063726.4,ENSMUSG00000094861,Gm5072,Gm5072-001,NaN,NA,NA,NA
ENSMUST00000038004.2,ENSMUSG00000035831,Krt25,Krt25-001,0,NA,NA,NA
ENSMUST00000101396.2,ENSMUSG00000096072,Gm8914,Gm8914-001,NaN,NA,NA,NA
ENSMUST00000098142.3,ENSMUSG00000073901,Olfr703,Olfr703-201,NaN,NA,NA,NA
ENSMUST00000098200.1,ENSMUSG00000073949,Olfr606,Olfr606-001,NaN,NA,NA,NA
ENSMUST00000180165.2,ENSMUSG00000050813,Olfr332,Olfr332-001,NaN,NA,NA,NA
ENSMUST00000058661.13,ENSMUSG00000011486,Slc25a41,Slc25a41-001,0,NA,NA,NA
ENSMUST00000080925.6,ENSMUSG00000057832,Olfr695,Olfr695-201,0.9400026794089364,NA,NA,NA
ENSMUST00000098141.1,ENSMUSG00000073900,Olfr704,Olfr704-201,NaN,NA,NA,NA
ENSMUST00000103119.9,ENSMUSG00000014198,Zfp385c,Zfp385c-001,0.29421195334214345,NA,NA,NA
ENSMUST00000193174.5,ENSMUSG00000052613,Pcdh15,Pcdh15-033,NaN,NA,NA,NA
ENSMUST00000146447.7,ENSMUSG00000048747,E130114P18Rik,E130114P18Rik-001,1.462325392390564,NA,NA,NA
ENSMUST00000119283.3,ENSMUSG00000081945,Gm15121,Gm15121-001,NaN,NA,NA,NA
ENSMUST00000187377.6,ENSMUSG00000041730,Prrxl1,Prrxl1-001,0.013522001218883091,NA,NA,NA
ENSMUST00000071588.7,ENSMUSG00000063672,Nkx6-3,Nkx6-3-001,0.45903454426945717,NA,NA,NA
ENSMUST00000095691.6,ENSMUSG00000038594,Cep85l,Cep85l-201,0.5533008088805097,NA,NA,NA
ENSMUST00000031205.15,ENSMUSG00000029275,Gfi1,Gfi1-002,NaN,NA,NA,NA
ENSMUST00000113602.1,ENSMUSG00000079476,1700011M02Rik,1700011M02Rik-001,0,NA,NA,NA
ENSMUST00000101387.3,ENSMUSG00000073063,Hbq1b,Hbq1b-001,1.0172871279335602,NA,NA,NA
ENSMUST00000087158.10,ENSMUSG00000073399,Trim40,Trim40-001,NaN,NA,NA,NA
ENSMUST00000100886.3,ENSMUSG00000072726,Gm5797,Gm5797-001,0,NA,NA,NA
ENSMUST00000113094.8,ENSMUSG00000026301,Iqca,Iqca-001,NaN,NA,NA,NA
ENSMUST00000054414.4,ENSMUSG00000047898,Ccr4,Ccr4-201,0.3997358538050571,NA,NA,NA
ENSMUST00000057831.7,ENSMUSG00000044006,Cilp2,Cilp2-001,0.16061471933693358,NA,NA,NA
ENSMUST00000172814.7,ENSMUSG00000092322,Esp36,Esp36-001,NaN,NA,NA,NA
ENSMUST00000146299.7,ENSMUSG00000092511,Gm20547,Gm20547-001,2.838169648907742e-4,NA,NA,NA
ENSMUST00000072666.3,ENSMUSG00000046886,Zfp474,Zfp474-201,NaN,NA,NA,NA
ENSMUST00000170396.2,ENSMUSG00000085111,Ascl4,Ascl4-002,0.3333483597503588,NA,NA,NA
ENSMUST00000011493.5,ENSMUSG00000011349,Dmrtc2,Dmrtc2-001,0.2478897851761091,NA,NA,NA
ENSMUST00000156890.7,ENSMUSG00000000617,Grm6,Grm6-002,NaN,NA,NA,NA
ENSMUST00000151913.2,ENSMUSG00000057173,Rfx8,Rfx8-001,0.12326477031229273,NA,NA,NA
ENSMUST00000113718.7,ENSMUSG00000009670,Tex11,Tex11-001,0.16537872665566875,NA,NA,NA
ENSMUST00000133931.8,ENSMUSG00000049565,Aknad1,Aknad1-001,1.8102261781469968,NA,NA,NA
ENSMUST00000020535.1,ENSMUSG00000020295,Hbq1a,Hbq1a-001,1.5218129724168263,NA,NA,NA
ENSMUST00000187196.6,ENSMUSG00000021148,Gm9745,Gm9745-001,NaN,NA,NA,NA
ENSMUST00000098203.3,ENSMUSG00000073952,Olfr597,Olfr597-001,NaN,NA,NA,NA
ENSMUST00000081743.2,ENSMUSG00000058807,Olfr331,Olfr331-001,NaN,NA,NA,NA
ENSMUST00000034448.5,ENSMUSG00000031966,Glb1l3,Glb1l3-201,NaN,NA,NA,NA
ENSMUST00000010210.12,ENSMUSG00000010066,Cacna2d2,Cacna2d2-005,NaN,NA,NA,NA
ENSMUST00000107786.7,ENSMUSG00000020866,Cacna1g,Cacna1g-001,1.0418481906071357,NA,NA,NA
ENSMUST00000155764.7,ENSMUSG00000056004,9330182L06Rik,9330182L06Rik-005,NaN,NA,NA,NA
ENSMUST00000078832.4,ENSMUSG00000057805,1700084M14Rik,1700084M14Rik-001,NaN,NA,NA,NA
ENSMUST00000116553.8,ENSMUSG00000048764,Tmprss11f,Tmprss11f-001,NaN,NA,NA,NA
ENSMUST00000198444.1,ENSMUSG00000027748,Trpc4,Trpc4-004,Inf,NA,NA,NA
ENSMUST00000134055.2,ENSMUSG00000050818,Olfr330,Olfr330-001,NaN,NA,NA,NA
ENSMUST00000161053.7,ENSMUSG00000038148,Cldn16,Cldn16-001,NaN,NA,NA,NA
ENSMUST00000170665.2,ENSMUSG00000090356,Teddm3,Teddm3-001,NaN,NA,NA,NA
ENSMUST00000038507.6,ENSMUSG00000034923,Ly6g6f,Ly6g6f-001,0.33451570222449106,NA,NA,NA
ENSMUST00000199838.1,ENSMUSG00000029414,Kntc1,Kntc1-002,NaN,NA,NA,NA
ENSMUST00000078469.2,ENSMUSG00000064129,Gm14781,Gm14781-001,0.5406633493976956,NA,NA,NA
ENSMUST00000188585.6,ENSMUSG00000096650,Gm20896,Gm20896-001,NaN,NA,NA,NA
ENSMUST00000108823.2,ENSMUSG00000064252,Olfr329-ps,Olfr329-ps-001,NaN,NA,NA,NA
ENSMUST00000015594.8,ENSMUSG00000022157,Mcpt8,Mcpt8-201,0,NA,NA,NA
ENSMUST00000171319.3,ENSMUSG00000091937,Gm3646,Gm3646-001,0.34584792601528885,NA,NA,NA
ENSMUST00000194833.5,ENSMUSG00000026630,Batf3,Batf3-003,5.193021554624084,NA,NA,NA
ENSMUST00000053441.4,ENSMUSG00000046258,Adam29,Adam29-001,NaN,NA,NA,NA
ENSMUST00000163826.1,ENSMUSG00000091676,Gm8374,Gm8374-001,NaN,NA,NA,NA
ENSMUST00000071826.9,ENSMUSG00000044279,Crb3,Crb3-001,1.2840715907438758,NA,NA,NA
ENSMUST00000038598.2,ENSMUSG00000033520,Idi2,Idi2-001,3.996663154082108,NA,NA,NA
ENSMUST00000026551.14,ENSMUSG00000025478,Dpysl4,Dpysl4-001,1.978502165200359,NA,NA,NA
ENSMUST00000169295.7,ENSMUSG00000051998,Lax1,Lax1-001,0.2837096659818714,NA,NA,NA
ENSMUST00000184203.7,ENSMUSG00000032036,Kirrel3,Kirrel3-008,5.239159317942247,NA,NA,NA
ENSMUST00000112477.8,ENSMUSG00000026415,Fcamr,Fcamr-002,NaN,NA,NA,NA
ENSMUST00000066437.4,ENSMUSG00000045655,Fam216b,Fam216b-001,0,NA,NA,NA
ENSMUST00000185688.6,ENSMUSG00000099550,Gm28079,Gm28079-002,NaN,NA,NA,NA
ENSMUST00000029404.16,ENSMUSG00000053825,Ppfia2,Ppfia2-201,5.851988754780126,NA,NA,NA
ENSMUST00000098202.2,ENSMUSG00000073951,Olfr598,Olfr598-001,NaN,NA,NA,NA
ENSMUST00000098201.4,ENSMUSG00000073950,Olfr599,Olfr599-001,NaN,NA,NA,NA
ENSMUST00000193365.5,ENSMUSG00000102669,Gm42415,Gm42415-001,NaN,NA,NA,NA
ENSMUST00000097446.8,ENSMUSG00000047369,Dnah14,Dnah14-002,Inf,NA,NA,NA
ENSMUST00000056222.4,ENSMUSG00000045540,Olfr600,Olfr600-001,NaN,NA,NA,NA
ENSMUST00000181504.1,ENSMUSG00000042812,Foxf1,Foxf1-001,0.7387019818437843,NA,NA,NA
ENSMUST00000162885.7,ENSMUSG00000089773,Skint1,Skint1-003,NaN,NA,NA,NA
ENSMUST00000060879.5,ENSMUSG00000095373,Olfr705,Olfr705-201,NaN,NA,NA,NA
ENSMUST00000176993.1,ENSMUSG00000022112,Gpc5,Gpc5-002,NaN,NA,NA,NA
ENSMUST00000015583.1,ENSMUSG00000040314,Ctsg,Ctsg-201,Inf,NA,NA,NA
ENSMUST00000178181.2,ENSMUSG00000096122,Gm21943,Gm21943-001,NaN,NA,NA,NA
ENSMUST00000089549.7,ENSMUSG00000022156,Gzme,Gzme-201,NaN,NA,NA,NA
ENSMUST00000145062.7,ENSMUSG00000029630,Cyp3a25,Cyp3a25-002,17.188345125984856,NA,NA,NA
ENSMUST00000050963.3,ENSMUSG00000046108,Il17c,Il17c-001,0.7172266744648789,NA,NA,NA
ENSMUST00000063492.7,ENSMUSG00000051920,Rspo2,Rspo2-201,NaN,NA,NA,NA
ENSMUST00000034265.10,ENSMUSG00000031809,1700018B08Rik,1700018B08Rik-001,NaN,NA,NA,NA
ENSMUST00000179243.2,ENSMUSG00000039194,Rlbp1,Rlbp1-001,0.8091429861732002,NA,NA,NA
ENSMUST00000188555.1,ENSMUSG00000096316,Faiml,Faiml-001,NaN,NA,NA,NA
ENSMUST00000164536.4,ENSMUSG00000090981,Olfr718-ps1,Olfr718-ps1-001,NaN,NA,NA,NA
ENSMUST00000088687.2,ENSMUSG00000069390,Olfr707,Olfr707-201,NaN,NA,NA,NA
ENSMUST00000055787.7,ENSMUSG00000046396,Olfr609,Olfr609-001,NaN,NA,NA,NA
ENSMUST00000053491.8,ENSMUSG00000090125,Pou3f1,Pou3f1-001,0.4858601286123109,NA,NA,NA
ENSMUST00000022316.5,ENSMUSG00000021791,Dydc2,Dydc2-201,Inf,NA,NA,NA
ENSMUST00000098324.3,ENSMUSG00000074037,Mc1r,Mc1r-001,0.5265303793359482,NA,NA,NA
ENSMUST00000164020.1,ENSMUSG00000038257,Glra3,Glra3-002,0.33286673009760537,NA,NA,NA
ENSMUST00000098140.1,ENSMUSG00000073899,Olfr1532-ps1,Olfr1532-ps1-201,NaN,NA,NA,NA
ENSMUST00000163128.8,ENSMUSG00000044024,Rell2,Rell2-004,0.8938571840147325,NA,NA,NA
ENSMUST00000072368.2,ENSMUSG00000062553,Olfr709-ps1,Olfr709-ps1-201,NaN,NA,NA,NA
ENSMUST00000039836.14,ENSMUSG00000035486,Plk5,Plk5-001,0.1349702231514633,NA,NA,NA
ENSMUST00000055923.7,ENSMUSG00000045581,Olfr710,Olfr710-201,NaN,NA,NA,NA
ENSMUST00000082048.2,ENSMUSG00000061392,Mageb5,Mageb5-001,0.5766617856405878,NA,NA,NA
ENSMUST00000054147.10,ENSMUSG00000051038,Rhox11,Rhox11-001,NaN,NA,NA,NA
ENSMUST00000020853.7,ENSMUSG00000020545,Lrrc72,Lrrc72-001,NaN,NA,NA,NA
ENSMUST00000023250.10,ENSMUSG00000022586,Ly6i,Ly6i-001,0.388393090389471,NA,NA,NA
ENSMUST00000108824.2,ENSMUSG00000057654,Olfr328,Olfr328-001,NaN,NA,NA,NA
ENSMUST00000096453.11,ENSMUSG00000071766,Rhox12,Rhox12-001,NaN,NA,NA,NA
ENSMUST00000173055.1,ENSMUSG00000092244,Esp34,Esp34-001,NaN,NA,NA,NA
ENSMUST00000078438.4,ENSMUSG00000058063,Trim31,Trim31-001,NaN,NA,NA,NA
ENSMUST00000006071.13,ENSMUSG00000005917,Otx1,Otx1-001,Inf,NA,NA,NA
ENSMUST00000040983.5,ENSMUSG00000036647,Olfr6,Olfr6-201,NaN,NA,NA,NA
ENSMUST00000053017.12,ENSMUSG00000047161,Chst9,Chst9-002,0.3172227909036729,NA,NA,NA
ENSMUST00000174742.1,ENSMUSG00000092342,Esp31,Esp31-001,NaN,NA,NA,NA
ENSMUST00000036016.5,ENSMUSG00000035262,Amh,Amh-201,1.0526931664351946,NA,NA,NA
ENSMUST00000171401.1,ENSMUSG00000044581,4932415D10Rik,4932415D10Rik-201,NaN,NA,NA,NA
ENSMUST00000152730.3,ENSMUSG00000050197,Rhox13,Rhox13-001,0,NA,NA,NA
